path,emotion,stress,Facial_Emotion_Variance
dataset/Extracted_images/Angry/10430.png,Angry,Severe_Stress,0.0114556395259442
dataset/Extracted_images/Angry/10431.png,Angry,Severe_Stress,0.0111851414803293
dataset/Extracted_images/Angry/10439.png,Angry,Severe_Stress,0.0111745055593697
dataset/Extracted_images/Angry/10440.png,Angry,Severe_Stress,0.0116344452183864
dataset/Extracted_images/Angry/10441.png,Angry,Severe_Stress,0.010265272749149
dataset/Extracted_images/Angry/10462.png,Angry,Severe_Stress,0.0093840351290521
dataset/Extracted_images/Angry/10472.png,Angry,Severe_Stress,0.0095556623825789
dataset/Extracted_images/Angry/10475.png,Angry,Severe_Stress,0.0101283287499928
dataset/Extracted_images/Angry/10490.png,Angry,Severe_Stress,0.0105059528466919
dataset/Extracted_images/Angry/10497.png,Angry,Severe_Stress,0.0105465901610455
dataset/Extracted_images/Angry/1051.png,Angry,Severe_Stress,0.0099652239752968
dataset/Extracted_images/Angry/10510.png,Angry,Severe_Stress,0.0085958737959552
dataset/Extracted_images/Angry/10511.png,Angry,Severe_Stress,0.0076863567761361
dataset/Extracted_images/Angry/10541.png,Angry,Severe_Stress,0.0117875093322839
dataset/Extracted_images/Angry/10544.png,Angry,Severe_Stress,0.0116625036994043
dataset/Extracted_images/Angry/10548.png,Angry,Severe_Stress,0.0101167514110616
dataset/Extracted_images/Angry/10551.png,Angry,Severe_Stress,0.0104322604218583
dataset/Extracted_images/Angry/10554.png,Angry,Severe_Stress,0.0089317651540707
dataset/Extracted_images/Angry/10563.png,Angry,Severe_Stress,0.0096761385735761
dataset/Extracted_images/Angry/10573.png,Angry,Severe_Stress,0.0120136070336699
dataset/Extracted_images/Angry/10583.png,Angry,Severe_Stress,0.0115271551381189
dataset/Extracted_images/Angry/10592.png,Angry,Severe_Stress,0.0101559312106751
dataset/Extracted_images/Angry/10595.png,Angry,Severe_Stress,0.0127972710125898
dataset/Extracted_images/Angry/10603.png,Angry,Severe_Stress,0.0093613954614414
dataset/Extracted_images/Angry/10604.png,Angry,Severe_Stress,0.0110563930762823
dataset/Extracted_images/Angry/1061.png,Angry,Severe_Stress,0.0120683807231048
dataset/Extracted_images/Angry/10616.png,Angry,Severe_Stress,0.0088708368633397
dataset/Extracted_images/Angry/10619.png,Angry,Severe_Stress,0.0082655836714609
dataset/Extracted_images/Angry/10623.png,Angry,Severe_Stress,0.0103813785301972
dataset/Extracted_images/Angry/10626.png,Angry,Severe_Stress,0.0093752289581339
dataset/Extracted_images/Angry/10651.png,Angry,Severe_Stress,0.0108102107015218
dataset/Extracted_images/Angry/10656.png,Angry,Severe_Stress,0.0109327424812429
dataset/Extracted_images/Angry/1066.png,Angry,Severe_Stress,0.0107100563605196
dataset/Extracted_images/Angry/10661.png,Angry,Severe_Stress,0.0115248142670784
dataset/Extracted_images/Angry/10666.png,Angry,Severe_Stress,0.011192196944884
dataset/Extracted_images/Angry/10682.png,Angry,Severe_Stress,0.0106605725689591
dataset/Extracted_images/Angry/10692.png,Angry,Severe_Stress,0.0094018284884015
dataset/Extracted_images/Angry/10699.png,Angry,Severe_Stress,0.0101273394372383
dataset/Extracted_images/Angry/107.png,Angry,Severe_Stress,0.0102104449855697
dataset/Extracted_images/Angry/10702.png,Angry,Severe_Stress,0.0093535965216839
dataset/Extracted_images/Angry/1071.png,Angry,Severe_Stress,0.0095730030393963
dataset/Extracted_images/Angry/10714.png,Angry,Severe_Stress,0.0100646510934128
dataset/Extracted_images/Angry/10716.png,Angry,Severe_Stress,0.0088724468525078
dataset/Extracted_images/Angry/10726.png,Angry,Severe_Stress,0.0098122686140396
dataset/Extracted_images/Angry/10729.png,Angry,Severe_Stress,0.0138015721806035
dataset/Extracted_images/Angry/10743.png,Angry,Severe_Stress,0.0100221685479619
dataset/Extracted_images/Angry/10746.png,Angry,Severe_Stress,0.0109199821031627
dataset/Extracted_images/Angry/10771.png,Angry,Severe_Stress,0.0101015115146191
dataset/Extracted_images/Angry/10785.png,Angry,Severe_Stress,0.0111813839574922
dataset/Extracted_images/Angry/10786.png,Angry,Severe_Stress,0.0114015296237299
dataset/Extracted_images/Angry/10790.png,Angry,Severe_Stress,0.0078318864506043
dataset/Extracted_images/Angry/10805.png,Angry,Severe_Stress,0.0092747638773196
dataset/Extracted_images/Angry/10812.png,Angry,Severe_Stress,0.0092541801724815
dataset/Extracted_images/Angry/10814.png,Angry,Severe_Stress,0.0117619441518405
dataset/Extracted_images/Angry/10818.png,Angry,Severe_Stress,0.0101634089799172
dataset/Extracted_images/Angry/10819.png,Angry,Severe_Stress,0.0103955495398473
dataset/Extracted_images/Angry/10821.png,Angry,Severe_Stress,0.0125509638112065
dataset/Extracted_images/Angry/10823.png,Angry,Severe_Stress,0.0117747622200246
dataset/Extracted_images/Angry/10825.png,Angry,Severe_Stress,0.0110149141196363
dataset/Extracted_images/Angry/10831.png,Angry,Severe_Stress,0.0094559988747136
dataset/Extracted_images/Angry/10839.png,Angry,Severe_Stress,0.0084309007522499
dataset/Extracted_images/Angry/10851.png,Angry,Severe_Stress,0.009352482408671
dataset/Extracted_images/Angry/10854.png,Angry,Severe_Stress,0.0110542533511594
dataset/Extracted_images/Angry/10874.png,Angry,Severe_Stress,0.0125409674161401
dataset/Extracted_images/Angry/10889.png,Angry,Severe_Stress,0.0113389987958066
dataset/Extracted_images/Angry/10890.png,Angry,Severe_Stress,0.0101411534560701
dataset/Extracted_images/Angry/10894.png,Angry,Severe_Stress,0.0087465620144648
dataset/Extracted_images/Angry/1090.png,Angry,Severe_Stress,0.0096699866899976
dataset/Extracted_images/Angry/10900.png,Angry,Severe_Stress,0.0102466975153372
dataset/Extracted_images/Angry/10904.png,Angry,Severe_Stress,0.0112135774417202
dataset/Extracted_images/Angry/10907.png,Angry,Severe_Stress,0.0084634654715883
dataset/Extracted_images/Angry/10908.png,Angry,Severe_Stress,0.0078253200188874
dataset/Extracted_images/Angry/10913.png,Angry,Severe_Stress,0.0121463945937297
dataset/Extracted_images/Angry/10915.png,Angry,Severe_Stress,0.0092258155630704
dataset/Extracted_images/Angry/10918.png,Angry,Severe_Stress,0.0111832763710259
dataset/Extracted_images/Angry/10925.png,Angry,Severe_Stress,0.0108407735623207
dataset/Extracted_images/Angry/10928.png,Angry,Severe_Stress,0.0108705976412601
dataset/Extracted_images/Angry/10939.png,Angry,Severe_Stress,0.0083268970751074
dataset/Extracted_images/Angry/10942.png,Angry,Severe_Stress,0.0114762962559968
dataset/Extracted_images/Angry/10947.png,Angry,Severe_Stress,0.0086907825558285
dataset/Extracted_images/Angry/10959.png,Angry,Severe_Stress,0.0100532269869486
dataset/Extracted_images/Angry/10961.png,Angry,Severe_Stress,0.011790939629079
dataset/Extracted_images/Angry/10965.png,Angry,Severe_Stress,0.0124933228921957
dataset/Extracted_images/Angry/10970.png,Angry,Severe_Stress,0.0086550827366755
dataset/Extracted_images/Angry/10973.png,Angry,Severe_Stress,0.0094348762974379
dataset/Extracted_images/Angry/1098.png,Angry,Severe_Stress,0.0116020252862579
dataset/Extracted_images/Angry/10984.png,Angry,Severe_Stress,0.0093341425198362
dataset/Extracted_images/Angry/10988.png,Angry,Severe_Stress,0.0115266509781916
dataset/Extracted_images/Angry/10989.png,Angry,Severe_Stress,0.0128247940872189
dataset/Extracted_images/Angry/10994.png,Angry,Severe_Stress,0.0100316767312837
dataset/Extracted_images/Angry/11002.png,Angry,Severe_Stress,0.0109571490790818
dataset/Extracted_images/Angry/11004.png,Angry,Severe_Stress,0.0110273883865038
dataset/Extracted_images/Angry/11008.png,Angry,Severe_Stress,0.0086389314947052
dataset/Extracted_images/Angry/11011.png,Angry,Severe_Stress,0.0109596315814245
dataset/Extracted_images/Angry/11014.png,Angry,Severe_Stress,0.0092443280856407
dataset/Extracted_images/Angry/11017.png,Angry,Severe_Stress,0.0080634032127642
dataset/Extracted_images/Angry/11018.png,Angry,Severe_Stress,0.0090501007717849
dataset/Extracted_images/Angry/1102.png,Angry,Severe_Stress,0.0119598061908395
dataset/Extracted_images/Angry/11024.png,Angry,Severe_Stress,0.0102227985646768
dataset/Extracted_images/Angry/11028.png,Angry,Severe_Stress,0.0108438461602913
dataset/Extracted_images/Angry/11042.png,Angry,Severe_Stress,0.0112854769842528
dataset/Extracted_images/Angry/1105.png,Angry,Severe_Stress,0.0086007411305657
dataset/Extracted_images/Angry/11053.png,Angry,Severe_Stress,0.011650728701854
dataset/Extracted_images/Angry/1106.png,Angry,Severe_Stress,0.0120797802492345
dataset/Extracted_images/Angry/11060.png,Angry,Severe_Stress,0.0096478934691837
dataset/Extracted_images/Angry/11075.png,Angry,Severe_Stress,0.0098930946186131
dataset/Extracted_images/Angry/1108.png,Angry,Severe_Stress,0.0093810111431821
dataset/Extracted_images/Angry/11083.png,Angry,Severe_Stress,0.0130073594672768
dataset/Extracted_images/Angry/11093.png,Angry,Severe_Stress,0.0114055004202644
dataset/Extracted_images/Angry/11096.png,Angry,Severe_Stress,0.0092942697380231
dataset/Extracted_images/Angry/11102.png,Angry,Severe_Stress,0.0112144015927891
dataset/Extracted_images/Angry/11109.png,Angry,Severe_Stress,0.0126751016202697
dataset/Extracted_images/Angry/11113.png,Angry,Severe_Stress,0.0089044398957882
dataset/Extracted_images/Angry/11117.png,Angry,Severe_Stress,0.012274893606405
dataset/Extracted_images/Angry/11118.png,Angry,Severe_Stress,0.0104936790474135
dataset/Extracted_images/Angry/11151.png,Angry,Severe_Stress,0.0094671087883379
dataset/Extracted_images/Angry/11153.png,Angry,Severe_Stress,0.0091755410595047
dataset/Extracted_images/Angry/11158.png,Angry,Severe_Stress,0.0113089958221348
dataset/Extracted_images/Angry/11169.png,Angry,Severe_Stress,0.0109092520858284
dataset/Extracted_images/Angry/11174.png,Angry,Severe_Stress,0.0100453651885848
dataset/Extracted_images/Angry/11181.png,Angry,Severe_Stress,0.0131329040404255
dataset/Extracted_images/Angry/11186.png,Angry,Severe_Stress,0.0092574532113761
dataset/Extracted_images/Angry/11188.png,Angry,Severe_Stress,0.0101868493639022
dataset/Extracted_images/Angry/11190.png,Angry,Severe_Stress,0.0079426398038809
dataset/Extracted_images/Angry/11200.png,Angry,Severe_Stress,0.0102343138550821
dataset/Extracted_images/Angry/11205.png,Angry,Severe_Stress,0.008011208541703
dataset/Extracted_images/Angry/11206.png,Angry,Severe_Stress,0.0112013345152782
dataset/Extracted_images/Angry/11215.png,Angry,Severe_Stress,0.0134229876180335
dataset/Extracted_images/Angry/1122.png,Angry,Severe_Stress,0.0095465743513263
dataset/Extracted_images/Angry/1123.png,Angry,Severe_Stress,0.0098175845940772
dataset/Extracted_images/Angry/11235.png,Angry,Severe_Stress,0.0097823513671892
dataset/Extracted_images/Angry/1124.png,Angry,Severe_Stress,0.0095752216416808
dataset/Extracted_images/Angry/11258.png,Angry,Severe_Stress,0.0089320989659477
dataset/Extracted_images/Angry/11266.png,Angry,Severe_Stress,0.0139386710724035
dataset/Extracted_images/Angry/11267.png,Angry,Severe_Stress,0.0107561484825246
dataset/Extracted_images/Angry/11268.png,Angry,Severe_Stress,0.0102435750261991
dataset/Extracted_images/Angry/1127.png,Angry,Severe_Stress,0.010625851320148
dataset/Extracted_images/Angry/11274.png,Angry,Severe_Stress,0.0103441538156356
dataset/Extracted_images/Angry/11286.png,Angry,Severe_Stress,0.0
dataset/Extracted_images/Angry/11289.png,Angry,Severe_Stress,0.012012320770385
dataset/Extracted_images/Angry/11301.png,Angry,Severe_Stress,0.0089086333277817
dataset/Extracted_images/Angry/11315.png,Angry,Severe_Stress,0.0076688279690134
dataset/Extracted_images/Angry/11325.png,Angry,Severe_Stress,0.0127954087010665
dataset/Extracted_images/Angry/11337.png,Angry,Severe_Stress,0.0101998860505283
dataset/Extracted_images/Angry/11342.png,Angry,Severe_Stress,0.0086167346777933
dataset/Extracted_images/Angry/11377.png,Angry,Severe_Stress,0.0091965513344916
dataset/Extracted_images/Angry/11379.png,Angry,Severe_Stress,0.0095035144099404
dataset/Extracted_images/Angry/11385.png,Angry,Severe_Stress,0.0120252246649384
dataset/Extracted_images/Angry/11386.png,Angry,Severe_Stress,0.0106789894732495
dataset/Extracted_images/Angry/11389.png,Angry,Severe_Stress,0.0122642306244026
dataset/Extracted_images/Angry/11400.png,Angry,Severe_Stress,0.0093823413520656
dataset/Extracted_images/Angry/11403.png,Angry,Severe_Stress,0.0121791872710183
dataset/Extracted_images/Angry/11410.png,Angry,Severe_Stress,0.0100910142588025
dataset/Extracted_images/Angry/11411.png,Angry,Severe_Stress,0.0123199176861116
dataset/Extracted_images/Angry/11420.png,Angry,Severe_Stress,0.0097423689140984
dataset/Extracted_images/Angry/11421.png,Angry,Severe_Stress,0.012880911483414
dataset/Extracted_images/Angry/11426.png,Angry,Severe_Stress,0.0114036383636407
dataset/Extracted_images/Angry/11432.png,Angry,Severe_Stress,0.009718071845002
dataset/Extracted_images/Angry/11449.png,Angry,Severe_Stress,0.0110781185717297
dataset/Extracted_images/Angry/11458.png,Angry,Severe_Stress,0.0103498952334752
dataset/Extracted_images/Angry/11460.png,Angry,Severe_Stress,0.0086071050871322
dataset/Extracted_images/Angry/11464.png,Angry,Severe_Stress,0.0090480834236224
dataset/Extracted_images/Angry/11467.png,Angry,Severe_Stress,0.0109479666729857
dataset/Extracted_images/Angry/1147.png,Angry,Severe_Stress,0.0101186827988423
dataset/Extracted_images/Angry/11474.png,Angry,Severe_Stress,0.0114033952816064
dataset/Extracted_images/Angry/11475.png,Angry,Severe_Stress,0.0125802949184384
dataset/Extracted_images/Angry/11480.png,Angry,Severe_Stress,0.0102596313220528
dataset/Extracted_images/Angry/1150.png,Angry,Severe_Stress,0.0096977135205296
dataset/Extracted_images/Angry/11534.png,Angry,Severe_Stress,0.0110645723179445
dataset/Extracted_images/Angry/11537.png,Angry,Severe_Stress,0.0077838198227994
dataset/Extracted_images/Angry/11545.png,Angry,Severe_Stress,0.0091282943520236
dataset/Extracted_images/Angry/11548.png,Angry,Severe_Stress,0.0093687479633434
dataset/Extracted_images/Angry/11550.png,Angry,Severe_Stress,0.0122086011149243
dataset/Extracted_images/Angry/11557.png,Angry,Severe_Stress,0.0109432526969802
dataset/Extracted_images/Angry/11561.png,Angry,Severe_Stress,0.0114098435434729
dataset/Extracted_images/Angry/11571.png,Angry,Severe_Stress,0.013182647136283
dataset/Extracted_images/Angry/11572.png,Angry,Severe_Stress,0.0080826049575442
dataset/Extracted_images/Angry/11577.png,Angry,Severe_Stress,0.0082733515551119
dataset/Extracted_images/Angry/1158.png,Angry,Severe_Stress,0.0103367830270306
dataset/Extracted_images/Angry/1160.png,Angry,Severe_Stress,0.0089069894609315
dataset/Extracted_images/Angry/11606.png,Angry,Severe_Stress,0.0124070716966973
dataset/Extracted_images/Angry/11607.png,Angry,Severe_Stress,0.010044644258462
dataset/Extracted_images/Angry/11610.png,Angry,Severe_Stress,0.011952470730159
dataset/Extracted_images/Angry/11613.png,Angry,Severe_Stress,0.0092761852205958
dataset/Extracted_images/Angry/11617.png,Angry,Severe_Stress,0.0103312829461386
dataset/Extracted_images/Angry/11623.png,Angry,Severe_Stress,0.0115976674641528
dataset/Extracted_images/Angry/11632.png,Angry,Severe_Stress,0.0088036948468436
dataset/Extracted_images/Angry/11641.png,Angry,Severe_Stress,0.0107233067850107
dataset/Extracted_images/Angry/11642.png,Angry,Severe_Stress,0.0111808222118721
dataset/Extracted_images/Angry/11644.png,Angry,Severe_Stress,0.0100951783982824
dataset/Extracted_images/Angry/11645.png,Angry,Severe_Stress,0.0082895907758594
dataset/Extracted_images/Angry/11647.png,Angry,Severe_Stress,0.0071311309471143
dataset/Extracted_images/Angry/1166.png,Angry,Severe_Stress,0.0114987198982163
dataset/Extracted_images/Angry/11669.png,Angry,Severe_Stress,0.0103708756896575
dataset/Extracted_images/Angry/11675.png,Angry,Severe_Stress,0.011516131991013
dataset/Extracted_images/Angry/1168.png,Angry,Severe_Stress,0.0125255720872443
dataset/Extracted_images/Angry/11688.png,Angry,Severe_Stress,0.0115808225854567
dataset/Extracted_images/Angry/11694.png,Angry,Severe_Stress,0.0097715746670358
dataset/Extracted_images/Angry/117.png,Angry,Severe_Stress,0.0091150326534743
dataset/Extracted_images/Angry/1170.png,Angry,Severe_Stress,0.0117514575883934
dataset/Extracted_images/Angry/11707.png,Angry,Severe_Stress,0.0093282549700285
dataset/Extracted_images/Angry/11708.png,Angry,Severe_Stress,0.0117801564302007
dataset/Extracted_images/Angry/11714.png,Angry,Severe_Stress,0.0111814349387272
dataset/Extracted_images/Angry/11732.png,Angry,Severe_Stress,0.0102973178680506
dataset/Extracted_images/Angry/11735.png,Angry,Severe_Stress,0.0094287651906638
dataset/Extracted_images/Angry/11744.png,Angry,Severe_Stress,0.0111020487235301
dataset/Extracted_images/Angry/11755.png,Angry,Severe_Stress,0.0121324998628802
dataset/Extracted_images/Angry/11756.png,Angry,Severe_Stress,0.0090769225400728
dataset/Extracted_images/Angry/11759.png,Angry,Severe_Stress,0.0086118168620214
dataset/Extracted_images/Angry/11764.png,Angry,Severe_Stress,0.0150764959941351
dataset/Extracted_images/Angry/11769.png,Angry,Severe_Stress,0.0116476685668477
dataset/Extracted_images/Angry/1177.png,Angry,Severe_Stress,0.0106476202179064
dataset/Extracted_images/Angry/1178.png,Angry,Severe_Stress,0.0092177484432112
dataset/Extracted_images/Angry/11781.png,Angry,Severe_Stress,0.0111937511322226
dataset/Extracted_images/Angry/11805.png,Angry,Severe_Stress,0.0115569005644104
dataset/Extracted_images/Angry/1181.png,Angry,Severe_Stress,0.0098862893423042
dataset/Extracted_images/Angry/11813.png,Angry,Severe_Stress,0.0092563425706161
dataset/Extracted_images/Angry/11820.png,Angry,Severe_Stress,0.0095126846303407
dataset/Extracted_images/Angry/11825.png,Angry,Severe_Stress,0.0110628364501907
dataset/Extracted_images/Angry/11841.png,Angry,Severe_Stress,0.0109472265505459
dataset/Extracted_images/Angry/11849.png,Angry,Severe_Stress,0.0124380322822864
dataset/Extracted_images/Angry/11863.png,Angry,Severe_Stress,0.0093978056330697
dataset/Extracted_images/Angry/11877.png,Angry,Severe_Stress,0.007795279327503
dataset/Extracted_images/Angry/11882.png,Angry,Severe_Stress,0.0108385682112698
dataset/Extracted_images/Angry/11883.png,Angry,Severe_Stress,0.0101765183929834
dataset/Extracted_images/Angry/11887.png,Angry,Severe_Stress,0.0107661043709011
dataset/Extracted_images/Angry/11898.png,Angry,Severe_Stress,0.0113648345492191
dataset/Extracted_images/Angry/11905.png,Angry,Severe_Stress,0.0108543280021642
dataset/Extracted_images/Angry/11918.png,Angry,Severe_Stress,0.0092620451427944
dataset/Extracted_images/Angry/1192.png,Angry,Severe_Stress,0.0125381544796197
dataset/Extracted_images/Angry/11922.png,Angry,Severe_Stress,0.0075440539429684
dataset/Extracted_images/Angry/11929.png,Angry,Severe_Stress,0.0086591289306549
dataset/Extracted_images/Angry/1194.png,Angry,Severe_Stress,0.0098870031481083
dataset/Extracted_images/Angry/11949.png,Angry,Severe_Stress,0.0097527387483873
dataset/Extracted_images/Angry/11959.png,Angry,Severe_Stress,0.010679353581483
dataset/Extracted_images/Angry/11964.png,Angry,Severe_Stress,0.0131651995151099
dataset/Extracted_images/Angry/11965.png,Angry,Severe_Stress,0.0099383356195259
dataset/Extracted_images/Angry/11986.png,Angry,Severe_Stress,0.0101981154624072
dataset/Extracted_images/Angry/120.png,Angry,Severe_Stress,0.012757396307203
dataset/Extracted_images/Angry/1200.png,Angry,Severe_Stress,0.0105158770519086
dataset/Extracted_images/Angry/12016.png,Angry,Severe_Stress,0.0079818112567875
dataset/Extracted_images/Angry/12022.png,Angry,Severe_Stress,0.0104902772362087
dataset/Extracted_images/Angry/12025.png,Angry,Severe_Stress,0.0116890905742257
dataset/Extracted_images/Angry/12027.png,Angry,Severe_Stress,0.0085131322622575
dataset/Extracted_images/Angry/12034.png,Angry,Severe_Stress,0.0082286548274954
dataset/Extracted_images/Angry/1204.png,Angry,Severe_Stress,0.01217641265989
dataset/Extracted_images/Angry/12048.png,Angry,Severe_Stress,0.0107831609187328
dataset/Extracted_images/Angry/12049.png,Angry,Severe_Stress,0.0087277053248831
dataset/Extracted_images/Angry/12055.png,Angry,Severe_Stress,0.009291434625901
dataset/Extracted_images/Angry/12075.png,Angry,Severe_Stress,0.0111171540343486
dataset/Extracted_images/Angry/1210.png,Angry,Severe_Stress,0.0113831951651661
dataset/Extracted_images/Angry/1211.png,Angry,Severe_Stress,0.0117794513984199
dataset/Extracted_images/Angry/12110.png,Angry,Severe_Stress,0.0127969140838029
dataset/Extracted_images/Angry/12118.png,Angry,Severe_Stress,0.0094076286561818
dataset/Extracted_images/Angry/12124.png,Angry,Severe_Stress,0.0114499245730173
dataset/Extracted_images/Angry/1213.png,Angry,Severe_Stress,0.0093226326284838
dataset/Extracted_images/Angry/12133.png,Angry,Severe_Stress,0.011723556955073
dataset/Extracted_images/Angry/12136.png,Angry,Severe_Stress,0.0106312432400649
dataset/Extracted_images/Angry/12142.png,Angry,Severe_Stress,0.0089310590163715
dataset/Extracted_images/Angry/12144.png,Angry,Severe_Stress,0.0082078109325766
dataset/Extracted_images/Angry/12146.png,Angry,Severe_Stress,0.0102245570127466
dataset/Extracted_images/Angry/1215.png,Angry,Severe_Stress,0.0090915442104026
dataset/Extracted_images/Angry/12155.png,Angry,Severe_Stress,0.0093925653586778
dataset/Extracted_images/Angry/1216.png,Angry,Severe_Stress,0.009688264676383
dataset/Extracted_images/Angry/12171.png,Angry,Severe_Stress,0.0090953959351458
dataset/Extracted_images/Angry/12181.png,Angry,Severe_Stress,0.0090460775800993
dataset/Extracted_images/Angry/12183.png,Angry,Severe_Stress,0.0104207928886704
